"daylabel","year","month","day","hour","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count"
311,2011,11,7,3,4,0,1,1,13.12,17.425,93,0,3
311,2011,11,7,4,4,0,1,1,13.12,17.425,93,0,6
311,2011,11,7,5,4,0,1,1,12.3,16.665,93,0,26
311,2011,11,7,6,4,0,1,2,11.48,15.91,93,0,99
311,2011,11,7,7,4,0,1,2,11.48,15.91,93,0,311
311,2011,11,7,8,4,0,1,2,12.3,15.91,100,6.0032,410
311,2011,11,7,9,4,0,1,2,13.94,16.665,100,8.9981,174
311,2011,11,7,10,4,0,1,1,14.76,17.425,93,8.9981,123
311,2011,11,7,11,4,0,1,1,17.22,21.21,77,7.0015,128
311,2011,11,7,12,4,0,1,1,18.86,22.725,67,0,179
311,2011,11,7,13,4,0,1,1,22.14,25.76,49,6.0032,189
311,2011,11,7,14,4,0,1,1,22.96,26.515,37,11.0014,145
311,2011,11,7,15,4,0,1,1,22.96,26.515,37,7.0015,170
311,2011,11,7,16,4,0,1,1,21.32,25,45,0,295
311,2011,11,7,17,4,0,1,1,20.5,24.24,45,11.0014,528
311,2011,11,7,18,4,0,1,1,18.86,22.725,59,7.0015,425
311,2011,11,7,19,4,0,1,1,18.86,22.725,59,0,300
311,2011,11,7,20,4,0,1,1,16.4,20.455,71,0,204
311,2011,11,7,21,4,0,1,1,15.58,19.695,82,7.0015,139
311,2011,11,7,22,4,0,1,1,14.76,18.18,81,6.0032,108
311,2011,11,7,23,4,0,1,1,14.76,18.18,87,6.0032,48
312,2011,11,8,0,4,0,1,1,13.94,17.425,87,6.0032,18
312,2011,11,8,1,4,0,1,1,13.12,16.665,93,7.0015,11
312,2011,11,8,2,4,0,1,1,13.12,17.425,87,0,1
312,2011,11,8,3,4,0,1,1,13.12,17.425,87,0,3
312,2011,11,8,4,4,0,1,1,12.3,16.665,87,0,4
312,2011,11,8,5,4,0,1,1,12.3,15.91,87,6.0032,18
312,2011,11,8,6,4,0,1,1,12.3,16.665,87,0,99
312,2011,11,8,7,4,0,1,1,12.3,15.91,87,7.0015,323
312,2011,11,8,8,4,0,1,1,13.12,16.665,93,7.0015,466
312,2011,11,8,9,4,0,1,1,14.76,18.94,87,0,191
312,2011,11,8,10,4,0,1,1,17.22,21.21,71,6.0032,129
312,2011,11,8,11,4,0,1,1,18.86,22.725,63,8.9981,147
312,2011,11,8,12,4,0,1,1,21.32,25,52,8.9981,203
312,2011,11,8,13,4,0,1,1,22.14,25.76,49,11.0014,196
312,2011,11,8,14,4,0,1,1,22.96,26.515,46,7.0015,161
312,2011,11,8,15,4,0,1,1,23.78,27.275,46,7.0015,188
312,2011,11,8,16,4,0,1,1,22.96,26.515,46,8.9981,289
312,2011,11,8,17,4,0,1,1,21.32,25,43,11.0014,499
312,2011,11,8,18,4,0,1,1,19.68,23.485,55,8.9981,462
312,2011,11,8,19,4,0,1,1,18.86,22.725,59,0,278
312,2011,11,8,20,4,0,1,1,16.4,20.455,76,0,181
312,2011,11,8,21,4,0,1,1,16.4,20.455,76,0,182
312,2011,11,8,22,4,0,1,1,14.76,18.94,87,0,108
312,2011,11,8,23,4,0,1,1,14.76,18.94,81,0,48
313,2011,11,9,0,4,0,1,1,14.76,18.94,87,0,13
313,2011,11,9,1,4,0,1,1,13.94,18.18,87,0,10
313,2011,11,9,2,4,0,1,1,13.12,17.425,93,0,5
313,2011,11,9,3,4,0,1,1,13.12,17.425,93,0,4
313,2011,11,9,4,4,0,1,1,13.12,17.425,87,0,4
313,2011,11,9,5,4,0,1,1,12.3,16.665,87,0,28
313,2011,11,9,6,4,0,1,1,12.3,16.665,87,0,98
313,2011,11,9,7,4,0,1,1,12.3,16.665,87,0,300
313,2011,11,9,8,4,0,1,1,13.12,17.425,93,0,456
313,2011,11,9,9,4,0,1,1,13.94,18.18,93,0,219
313,2011,11,9,10,4,0,1,1,16.4,20.455,76,7.0015,105
313,2011,11,9,11,4,0,1,1,18.86,22.725,67,11.0014,152
313,2011,11,9,12,4,0,1,1,20.5,24.24,51,11.0014,180
313,2011,11,9,13,4,0,1,1,20.5,24.24,51,11.0014,167
313,2011,11,9,14,4,0,1,1,21.32,25,48,11.0014,179
313,2011,11,9,15,4,0,1,1,21.32,25,45,15.0013,151
313,2011,11,9,16,4,0,1,1,21.32,25,48,12.998,281
313,2011,11,9,17,4,0,1,1,18.86,22.725,63,7.0015,485
313,2011,11,9,18,4,0,1,1,18.04,21.97,67,7.0015,408
313,2011,11,9,19,4,0,1,1,18.04,21.97,72,7.0015,304
313,2011,11,9,20,4,0,1,1,18.04,21.97,77,0,219
313,2011,11,9,21,4,0,1,1,16.4,20.455,87,0,161
313,2011,11,9,22,4,0,1,1,16.4,20.455,87,0,114
313,2011,11,9,23,4,0,1,1,15.58,19.695,87,0,66
314,2011,11,10,0,4,0,1,1,16.4,20.455,87,0,24
314,2011,11,10,1,4,0,1,2,16.4,20.455,87,0,11
314,2011,11,10,2,4,0,1,2,15.58,19.695,94,0,5
314,2011,11,10,3,4,0,1,1,15.58,19.695,94,6.0032,11
314,2011,11,10,4,4,0,1,1,15.58,19.695,94,6.0032,3
314,2011,11,10,5,4,0,1,2,14.76,17.425,100,8.9981,23
314,2011,11,10,6,4,0,1,2,14.76,17.425,100,8.9981,114
314,2011,11,10,7,4,0,1,2,15.58,19.695,94,11.0014,272
314,2011,11,10,8,4,0,1,2,16.4,20.455,94,6.0032,436
314,2011,11,10,9,4,0,1,2,17.22,21.21,94,7.0015,211
314,2011,11,10,10,4,0,1,2,18.04,21.97,88,15.0013,117
314,2011,11,10,11,4,0,1,2,18.86,22.725,67,26.0027,108
314,2011,11,10,12,4,0,1,2,17.22,21.21,67,23.9994,167
314,2011,11,10,13,4,0,1,3,14.76,16.665,81,23.9994,96
314,2011,11,10,14,4,0,1,3,14.76,16.665,87,19.0012,64
314,2011,11,10,15,4,0,1,3,14.76,16.665,81,19.9995,62
314,2011,11,10,16,4,0,1,3,14.76,17.425,81,15.0013,73
314,2011,11,10,17,4,0,1,3,14.76,17.425,81,15.0013,177
314,2011,11,10,18,4,0,1,2,14.76,17.425,81,11.0014,273
314,2011,11,10,19,4,0,1,2,14.76,17.425,71,15.0013,211
314,2011,11,10,20,4,0,1,2,14.76,16.665,62,19.0012,168
314,2011,11,10,21,4,0,1,1,14.76,16.665,57,16.9979,136
314,2011,11,10,22,4,0,1,1,14.76,16.665,53,19.0012,89
314,2011,11,10,23,4,0,1,2,13.94,16.665,57,11.0014,82
315,2011,11,11,0,4,1,0,1,13.94,15.91,53,16.9979,66
315,2011,11,11,1,4,1,0,1,13.12,15.15,57,22.0028,19
315,2011,11,11,2,4,1,0,1,13.12,14.395,57,19.0012,11
315,2011,11,11,3,4,1,0,1,12.3,14.395,61,12.998,6
315,2011,11,11,4,4,1,0,1,12.3,14.395,61,12.998,8
315,2011,11,11,5,4,1,0,1,12.3,14.395,49,16.9979,13
315,2011,11,11,6,4,1,0,1,11.48,12.88,45,22.0028,46
315,2011,11,11,7,4,1,0,1,11.48,13.635,45,16.9979,121
315,2011,11,11,8,4,1,0,1,12.3,13.635,42,23.9994,258
315,2011,11,11,9,4,1,0,1,13.12,14.395,45,30.0026,201
315,2011,11,11,10,4,1,0,1,13.12,13.635,42,36.9974,200
315,2011,11,11,11,4,1,0,1,13.94,14.395,42,32.9975,170
315,2011,11,11,12,4,1,0,1,13.94,14.395,42,31.0009,239
315,2011,11,11,13,4,1,0,1,15.58,19.695,37,36.9974,236
315,2011,11,11,14,4,1,0,1,15.58,19.695,37,31.0009,247
315,2011,11,11,15,4,1,0,1,14.76,16.665,37,27.9993,216
315,2011,11,11,16,4,1,0,1,14.76,16.665,34,22.0028,238
315,2011,11,11,17,4,1,0,1,13.94,15.15,39,22.0028,310
315,2011,11,11,18,4,1,0,1,13.94,15.91,39,16.9979,208
315,2011,11,11,19,4,1,0,1,13.12,15.91,39,11.0014,199
315,2011,11,11,20,4,1,0,1,13.12,15.91,39,12.998,109
315,2011,11,11,21,4,1,0,1,12.3,15.15,45,11.0014,83
315,2011,11,11,22,4,1,0,1,13.12,15.91,39,12.998,91
315,2011,11,11,23,4,1,0,1,12.3,15.91,45,6.0032,73
316,2011,11,12,0,4,0,0,1,9.84,12.12,60,8.9981,64
316,2011,11,12,1,4,0,0,1,9.84,12.12,60,8.9981,54
316,2011,11,12,2,4,0,0,1,9.84,12.88,65,6.0032,46
316,2011,11,12,3,4,0,0,1,9.84,12.12,70,8.9981,17
316,2011,11,12,4,4,0,0,1,8.2,10.605,80,8.9981,7
316,2011,11,12,5,4,0,0,1,9.02,12.88,75,6.0032,4
316,2011,11,12,6,4,0,0,1,9.02,11.365,75,11.0014,7
316,2011,11,12,7,4,0,0,1,9.02,11.365,75,12.998,27
316,2011,11,12,8,4,0,0,1,10.66,12.88,70,12.998,101
316,2011,11,12,9,4,0,0,1,12.3,15.15,61,11.0014,160
316,2011,11,12,10,4,0,0,1,13.94,15.91,61,19.0012,232
316,2011,11,12,11,4,0,0,1,15.58,19.695,54,19.0012,315
316,2011,11,12,12,4,0,0,1,18.04,21.97,44,19.0012,366
316,2011,11,12,13,4,0,0,1,19.68,23.485,36,19.0012,353
316,2011,11,12,14,4,0,0,1,20.5,24.24,36,19.9995,435
316,2011,11,12,15,4,0,0,1,21.32,25,29,19.0012,386
316,2011,11,12,16,4,0,0,1,21.32,25,32,16.9979,361
316,2011,11,12,17,4,0,0,1,20.5,24.24,34,16.9979,285
316,2011,11,12,18,4,0,0,1,17.22,21.21,58,12.998,203
316,2011,11,12,19,4,0,0,1,17.22,21.21,50,16.9979,171
316,2011,11,12,20,4,0,0,1,17.22,21.21,50,19.0012,132
316,2011,11,12,21,4,0,0,1,17.22,21.21,47,19.0012,122
316,2011,11,12,22,4,0,0,1,17.22,21.21,47,16.9979,118
316,2011,11,12,23,4,0,0,1,16.4,20.455,58,11.0014,101
317,2011,11,13,0,4,0,0,2,16.4,20.455,58,12.998,73
317,2011,11,13,1,4,0,0,2,14.76,17.425,66,12.998,71
317,2011,11,13,2,4,0,0,1,14.76,18.18,57,7.0015,57
317,2011,11,13,3,4,0,0,2,14.76,17.425,62,8.9981,28
317,2011,11,13,4,4,0,0,2,14.76,17.425,62,8.9981,6
317,2011,11,13,5,4,0,0,1,13.94,16.665,61,11.0014,5
317,2011,11,13,6,4,0,0,1,13.94,16.665,66,8.9981,23
317,2011,11,13,7,4,0,0,1,13.94,15.91,66,15.0013,43
317,2011,11,13,8,4,0,0,1,13.94,17.425,66,6.0032,79
317,2011,11,13,9,4,0,0,1,16.4,20.455,54,19.0012,135
317,2011,11,13,10,4,0,0,1,18.04,21.97,44,22.0028,241
317,2011,11,13,11,4,0,0,1,18.86,22.725,40,27.9993,295
317,2011,11,13,12,4,0,0,2,21.32,25,29,27.9993,354
317,2011,11,13,13,4,0,0,2,21.32,25,29,27.9993,339
317,2011,11,13,14,4,0,0,2,22.14,25.76,28,32.9975,371
317,2011,11,13,15,4,0,0,2,20.5,24.24,42,22.0028,310
317,2011,11,13,16,4,0,0,2,22.14,25.76,28,26.0027,319
317,2011,11,13,17,4,0,0,1,21.32,25,27,22.0028,231
317,2011,11,13,18,4,0,0,1,21.32,25,27,22.0028,190
317,2011,11,13,19,4,0,0,1,20.5,24.24,29,23.9994,157
317,2011,11,13,20,4,0,0,1,20.5,24.24,31,23.9994,139
317,2011,11,13,21,4,0,0,1,19.68,23.485,36,16.9979,95
317,2011,11,13,22,4,0,0,1,19.68,23.485,41,26.0027,89
317,2011,11,13,23,4,0,0,1,18.86,22.725,51,19.9995,67
318,2011,11,14,0,4,0,1,1,18.86,22.725,59,19.0012,30
318,2011,11,14,1,4,0,1,1,18.86,22.725,63,19.9995,11
318,2011,11,14,2,4,0,1,1,18.86,22.725,63,23.9994,17
318,2011,11,14,3,4,0,1,1,18.04,21.97,67,19.0012,7
318,2011,11,14,4,4,0,1,1,18.04,21.97,67,15.0013,5
318,2011,11,14,5,4,0,1,2,18.04,21.97,67,16.9979,19
318,2011,11,14,6,4,0,1,2,18.04,21.97,72,15.0013,114
318,2011,11,14,7,4,0,1,1,18.04,21.97,72,16.9979,322
318,2011,11,14,8,4,0,1,2,18.86,22.725,67,12.998,452
318,2011,11,14,9,4,0,1,2,19.68,23.485,67,22.0028,233
318,2011,11,14,10,4,0,1,2,20.5,24.24,63,19.0012,111
318,2011,11,14,11,4,0,1,2,22.14,25.76,60,19.0012,128
318,2011,11,14,12,4,0,1,1,22.96,26.515,56,19.9995,202
318,2011,11,14,13,4,0,1,1,24.6,31.06,49,26.0027,203
318,2011,11,14,14,4,0,1,1,25.42,31.06,46,30.0026,185
318,2011,11,14,15,4,0,1,1,26.24,31.06,44,22.0028,195
318,2011,11,14,16,4,0,1,1,25.42,31.06,46,27.9993,315
318,2011,11,14,17,4,0,1,1,25.42,31.06,46,16.9979,519
318,2011,11,14,18,4,0,1,1,22.96,26.515,56,19.0012,489
318,2011,11,14,19,4,0,1,1,24.6,31.06,53,19.9995,302
318,2011,11,14,20,4,0,1,1,24.6,31.06,53,23.9994,240
318,2011,11,14,21,4,0,1,1,24.6,31.06,53,23.9994,213
318,2011,11,14,22,4,0,1,1,23.78,27.275,56,23.9994,113
318,2011,11,14,23,4,0,1,1,22.96,26.515,64,19.9995,61
319,2011,11,15,0,4,0,1,1,22.96,26.515,64,23.9994,22
319,2011,11,15,1,4,0,1,1,22.96,26.515,60,19.9995,10
319,2011,11,15,2,4,0,1,1,22.96,26.515,64,16.9979,15
319,2011,11,15,3,4,0,1,2,22.14,25.76,68,22.0028,4
319,2011,11,15,4,4,0,1,1,22.96,26.515,64,19.9995,7
319,2011,11,15,5,4,0,1,1,22.14,25.76,68,19.0012,28
319,2011,11,15,6,4,0,1,2,22.96,26.515,64,6.0032,108
319,2011,11,15,7,4,0,1,2,22.14,25.76,68,11.0014,319
319,2011,11,15,8,4,0,1,2,22.14,25.76,68,7.0015,480
319,2011,11,15,9,4,0,1,2,22.96,26.515,64,6.0032,200
319,2011,11,15,10,4,0,1,2,22.96,26.515,64,19.0012,138
319,2011,11,15,11,4,0,1,2,22.96,26.515,64,12.998,134
319,2011,11,15,12,4,0,1,2,22.14,25.76,68,0,176
319,2011,11,15,13,4,0,1,3,22.14,25.76,60,15.0013,153
319,2011,11,15,14,4,0,1,2,22.14,25.76,60,19.0012,147
319,2011,11,15,15,4,0,1,2,22.14,25.76,60,8.9981,191
319,2011,11,15,16,4,0,1,2,21.32,25,68,8.9981,271
319,2011,11,15,17,4,0,1,2,20.5,24.24,72,12.998,451
319,2011,11,15,18,4,0,1,2,20.5,24.24,72,19.0012,441
319,2011,11,15,19,4,0,1,2,20.5,24.24,72,23.9994,286
319,2011,11,15,20,4,0,1,2,19.68,23.485,82,8.9981,238
319,2011,11,15,21,4,0,1,2,20.5,24.24,77,6.0032,168
319,2011,11,15,22,4,0,1,2,18.86,22.725,88,7.0015,128
319,2011,11,15,23,4,0,1,2,18.86,22.725,94,7.0015,80
335,2011,12,1,0,4,0,1,1,11.48,12.88,52,22.0028,20
335,2011,12,1,1,4,0,1,1,10.66,12.12,60,19.0012,10
335,2011,12,1,2,4,0,1,1,10.66,11.365,56,19.9995,9
335,2011,12,1,3,4,0,1,1,10.66,12.12,56,16.9979,7
335,2011,12,1,4,4,0,1,1,10.66,12.12,56,19.0012,1
335,2011,12,1,5,4,0,1,1,10.66,12.12,56,16.9979,24
335,2011,12,1,6,4,0,1,1,9.84,10.605,65,19.0012,97
335,2011,12,1,7,4,0,1,1,9.84,10.605,65,23.9994,276
335,2011,12,1,8,4,0,1,1,10.66,11.365,60,22.0028,477
335,2011,12,1,9,4,0,1,1,12.3,13.635,52,22.0028,224
335,2011,12,1,10,4,0,1,1,13.12,15.15,53,19.9995,93
335,2011,12,1,11,4,0,1,1,13.94,15.91,49,16.9979,102
335,2011,12,1,12,4,0,1,1,14.76,17.425,46,15.0013,148
335,2011,12,1,13,4,0,1,1,16.4,20.455,40,15.0013,154
335,2011,12,1,14,4,0,1,1,16.4,20.455,40,15.0013,150
335,2011,12,1,15,4,0,1,1,16.4,20.455,40,15.0013,154
335,2011,12,1,16,4,0,1,1,16.4,20.455,40,12.998,201
335,2011,12,1,17,4,0,1,1,14.76,17.425,46,8.9981,418
335,2011,12,1,18,4,0,1,1,14.76,18.18,43,7.0015,405
335,2011,12,1,19,4,0,1,1,13.94,17.425,46,7.0015,228
335,2011,12,1,20,4,0,1,1,13.94,17.425,46,7.0015,190
335,2011,12,1,21,4,0,1,1,12.3,15.91,61,7.0015,162
335,2011,12,1,22,4,0,1,1,12.3,16.665,61,0,104
335,2011,12,1,23,4,0,1,1,10.66,14.395,70,6.0032,73
336,2011,12,2,0,4,0,1,1,10.66,14.395,70,6.0032,38
336,2011,12,2,1,4,0,1,1,9.84,14.395,75,0,15
336,2011,12,2,2,4,0,1,1,9.84,14.395,75,0,10
336,2011,12,2,3,4,0,1,1,9.02,13.635,80,0,1
336,2011,12,2,4,4,0,1,1,9.02,13.635,80,0,3
336,2011,12,2,5,4,0,1,1,9.02,12.88,80,6.0032,23
336,2011,12,2,6,4,0,1,1,9.02,13.635,80,0,87
336,2011,12,2,7,4,0,1,1,9.02,12.88,87,6.0032,205
336,2011,12,2,8,4,0,1,1,9.84,14.395,87,0,445
336,2011,12,2,9,4,0,1,1,11.48,15.91,81,0,246
336,2011,12,2,10,4,0,1,1,12.3,14.395,75,15.0013,105
336,2011,12,2,11,4,0,1,1,13.94,16.665,66,11.0014,160
336,2011,12,2,12,4,0,1,1,14.76,17.425,57,8.9981,204
336,2011,12,2,13,4,0,1,1,16.4,20.455,47,8.9981,207
336,2011,12,2,14,4,0,1,1,17.22,21.21,44,7.0015,170
336,2011,12,2,15,4,0,1,1,17.22,21.21,41,6.0032,199
336,2011,12,2,16,4,0,1,1,17.22,21.21,41,6.0032,276
336,2011,12,2,17,4,0,1,1,17.22,21.21,38,0,411
336,2011,12,2,18,4,0,1,1,16.4,20.455,50,0,372
336,2011,12,2,19,4,0,1,1,13.94,15.91,53,16.9979,265
336,2011,12,2,20,4,0,1,1,15.58,19.695,40,19.0012,190
336,2011,12,2,21,4,0,1,1,13.94,16.665,49,12.998,111
336,2011,12,2,22,4,0,1,1,13.12,15.91,53,12.998,102
336,2011,12,2,23,4,0,1,1,13.12,15.15,53,19.0012,95
337,2011,12,3,0,4,0,0,1,12.3,14.395,56,16.9979,75
337,2011,12,3,1,4,0,0,1,10.66,12.88,65,12.998,71
337,2011,12,3,2,4,0,0,1,10.66,12.88,65,11.0014,50
337,2011,12,3,3,4,0,0,1,9.84,12.12,70,8.9981,9
337,2011,12,3,4,4,0,0,1,9.02,11.365,75,8.9981,8
337,2011,12,3,5,4,0,0,1,9.84,12.88,70,6.0032,6
337,2011,12,3,6,4,0,0,1,9.84,12.88,65,7.0015,11
337,2011,12,3,7,4,0,0,1,9.02,12.88,75,6.0032,26
337,2011,12,3,8,4,0,0,1,9.84,12.88,75,6.0032,63
337,2011,12,3,9,4,0,0,1,10.66,13.635,70,7.0015,124
337,2011,12,3,10,4,0,0,1,13.12,16.665,61,8.9981,195
337,2011,12,3,11,4,0,0,1,13.12,16.665,57,6.0032,275
337,2011,12,3,12,4,0,0,1,14.76,18.94,50,0,358
337,2011,12,3,13,4,0,0,1,14.76,18.18,50,6.0032,292
337,2011,12,3,14,4,0,0,1,14.76,18.94,46,0,343
337,2011,12,3,15,4,0,0,1,15.58,19.695,46,0,337
337,2011,12,3,16,4,0,0,1,15.58,19.695,46,0,305
337,2011,12,3,17,4,0,0,1,14.76,18.94,62,0,232
337,2011,12,3,18,4,0,0,1,13.94,16.665,53,8.9981,224
337,2011,12,3,19,4,0,0,1,12.3,15.91,61,6.0032,175
337,2011,12,3,20,4,0,0,1,12.3,15.91,61,6.0032,127
337,2011,12,3,21,4,0,0,2,12.3,15.91,61,6.0032,109
337,2011,12,3,22,4,0,0,2,13.12,16.665,61,6.0032,114
337,2011,12,3,23,4,0,0,1,12.3,15.15,70,8.9981,85
338,2011,12,4,0,4,0,0,1,12.3,15.91,70,7.0015,83
338,2011,12,4,1,4,0,0,1,12.3,15.91,75,6.0032,74
338,2011,12,4,2,4,0,0,1,10.66,15.15,81,0,62
338,2011,12,4,3,4,0,0,1,11.48,15.91,75,0,41
338,2011,12,4,4,4,0,0,1,10.66,15.15,87,0,11
338,2011,12,4,5,4,0,0,1,10.66,15.15,81,0,4
338,2011,12,4,6,4,0,0,1,9.84,14.395,93,0,4
338,2011,12,4,7,4,0,0,1,10.66,15.15,87,0,26
338,2011,12,4,8,4,0,0,1,10.66,15.15,87,0,55
338,2011,12,4,9,4,0,0,1,12.3,16.665,81,0,126
338,2011,12,4,10,4,0,0,1,13.12,16.665,81,8.9981,216
338,2011,12,4,11,4,0,0,1,13.94,16.665,81,11.0014,254
338,2011,12,4,12,4,0,0,1,14.76,17.425,81,11.0014,329
338,2011,12,4,13,4,0,0,1,16.4,20.455,66,15.0013,357
338,2011,12,4,14,4,0,0,1,17.22,21.21,62,8.9981,323
338,2011,12,4,15,4,0,0,1,17.22,21.21,62,12.998,296
338,2011,12,4,16,4,0,0,1,17.22,21.21,58,15.0013,330
338,2011,12,4,17,4,0,0,1,15.58,19.695,76,8.9981,245
338,2011,12,4,18,4,0,0,1,15.58,19.695,71,0,171
338,2011,12,4,19,4,0,0,1,15.58,19.695,76,0,173
338,2011,12,4,20,4,0,0,1,14.76,17.425,76,8.9981,124
338,2011,12,4,21,4,0,0,1,14.76,18.18,81,7.0015,72
338,2011,12,4,22,4,0,0,1,13.94,17.425,87,7.0015,64
338,2011,12,4,23,4,0,0,1,13.94,17.425,87,7.0015,45
339,2011,12,5,0,4,0,1,1,13.12,16.665,87,6.0032,24
339,2011,12,5,1,4,0,1,1,13.12,17.425,87,0,12
339,2011,12,5,2,4,0,1,1,13.12,17.425,87,0,8
339,2011,12,5,3,4,0,1,1,13.12,17.425,87,0,2
339,2011,12,5,4,4,0,1,1,12.3,15.91,87,7.0015,7
339,2011,12,5,5,4,0,1,1,12.3,15.91,87,7.0015,25
339,2011,12,5,6,4,0,1,1,12.3,15.91,93,6.0032,90
339,2011,12,5,7,4,0,1,1,13.12,17.425,90,0,283
339,2011,12,5,8,4,0,1,1,13.12,17.425,93,0,404
339,2011,12,5,9,4,0,1,2,14.76,18.18,87,6.0032,190
339,2011,12,5,10,4,0,1,2,14.76,18.18,87,6.0032,87
339,2011,12,5,11,4,0,1,2,14.76,18.18,87,6.0032,123
339,2011,12,5,12,4,0,1,2,16.4,20.455,76,7.0015,154
339,2011,12,5,13,4,0,1,2,17.22,21.21,71,6.0032,171
339,2011,12,5,14,4,0,1,2,18.86,22.725,67,0,133
339,2011,12,5,15,4,0,1,2,18.86,22.725,72,6.0032,148
339,2011,12,5,16,4,0,1,1,20.5,24.24,63,6.0032,248
339,2011,12,5,17,4,0,1,1,17.22,21.21,77,0,446
339,2011,12,5,18,4,0,1,1,18.04,21.97,77,0,399
339,2011,12,5,19,4,0,1,2,18.86,22.725,77,0,308
339,2011,12,5,20,4,0,1,2,18.86,22.725,82,7.0015,205
339,2011,12,5,21,4,0,1,2,18.04,21.97,88,6.0032,176
339,2011,12,5,22,4,0,1,2,18.04,21.97,88,8.9981,106
339,2011,12,5,23,4,0,1,2,18.86,22.725,88,8.9981,62
340,2011,12,6,0,4,0,1,2,20.5,24.24,77,19.9995,28
340,2011,12,6,1,4,0,1,2,18.86,22.725,88,19.9995,16
340,2011,12,6,2,4,0,1,2,18.86,22.725,87,12.998,3
340,2011,12,6,3,4,0,1,2,18.86,22.725,87,12.998,3
340,2011,12,6,4,4,0,1,3,18.86,22.725,88,15.0013,7
340,2011,12,6,5,4,0,1,3,18.86,22.725,88,15.0013,20
340,2011,12,6,6,4,0,1,2,18.04,21.97,94,19.0012,86
340,2011,12,6,7,4,0,1,2,18.86,22.725,94,12.998,234
340,2011,12,6,8,4,0,1,2,18.86,22.725,94,12.998,414
340,2011,12,6,9,4,0,1,2,18.86,22.725,94,15.0013,204
340,2011,12,6,10,4,0,1,3,18.86,22.725,94,19.0012,50
340,2011,12,6,11,4,0,1,3,18.86,22.725,94,16.9979,32
340,2011,12,6,12,4,0,1,3,18.86,22.725,100,15.0013,55
340,2011,12,6,13,4,0,1,3,18.86,22.725,100,12.998,71
340,2011,12,6,14,4,0,1,3,19.68,23.485,100,15.0013,75
340,2011,12,6,15,4,0,1,3,20.5,24.24,100,12.998,45
340,2011,12,6,16,4,0,1,3,18.86,22.725,100,16.9979,88
340,2011,12,6,17,4,0,1,2,18.86,22.725,100,15.0013,262
340,2011,12,6,18,4,0,1,2,18.86,22.725,100,19.0012,304
340,2011,12,6,19,4,0,1,3,18.86,22.725,100,19.9995,233
340,2011,12,6,20,4,0,1,3,18.86,22.725,100,19.9995,110
340,2011,12,6,21,4,0,1,2,18.04,21.97,100,12.998,114
340,2011,12,6,22,4,0,1,3,18.86,22.725,100,11.0014,87
340,2011,12,6,23,4,0,1,3,18.86,22.725,100,11.0014,53
341,2011,12,7,0,4,0,1,1,18.04,21.97,100,12.998,33
341,2011,12,7,1,4,0,1,2,18.86,22.725,100,16.9979,13
341,2011,12,7,2,4,0,1,3,18.86,22.725,100,15.0013,6
341,2011,12,7,3,4,0,1,3,18.86,22.725,100,15.0013,3
341,2011,12,7,4,4,0,1,3,18.86,22.725,100,11.0014,1
341,2011,12,7,5,4,0,1,3,18.86,22.725,100,11.0014,3
341,2011,12,7,6,4,0,1,3,19.68,23.485,100,27.9993,18
341,2011,12,7,7,4,0,1,3,18.04,21.97,100,7.0015,46
341,2011,12,7,8,4,0,1,3,18.04,21.97,100,0,86
341,2011,12,7,9,4,0,1,3,18.04,21.97,100,16.9979,64
341,2011,12,7,10,4,0,1,3,18.04,21.97,100,6.0032,33
341,2011,12,7,11,4,0,1,3,18.04,21.97,100,6.0032,50
341,2011,12,7,12,4,0,1,3,18.04,21.97,100,8.9981,33
341,2011,12,7,13,4,0,1,3,18.04,21.97,100,12.998,33
341,2011,12,7,14,4,0,1,3,18.04,21.97,100,12.998,25
341,2011,12,7,15,4,0,1,3,17.22,21.21,94,15.0013,30
341,2011,12,7,16,4,0,1,3,17.22,21.21,94,12.998,31
341,2011,12,7,17,4,0,1,3,16.4,20.455,100,22.0028,52
341,2011,12,7,18,4,0,1,3,16.4,20.455,94,19.9995,51
341,2011,12,7,19,4,0,1,3,13.94,14.395,87,43.0006,33
341,2011,12,7,20,4,0,1,3,13.94,14.395,87,43.0006,26
341,2011,12,7,21,4,0,1,3,12.3,12.88,87,35.0008,6
341,2011,12,7,22,4,0,1,3,9.84,9.85,93,30.0026,13
341,2011,12,7,23,4,0,1,1,9.84,10.605,93,26.0027,16
342,2011,12,8,0,4,0,1,2,10.66,11.365,87,19.9995,21
342,2011,12,8,1,4,0,1,1,10.66,11.365,81,23.9994,7
342,2011,12,8,2,4,0,1,1,11.48,13.635,65,15.0013,4
342,2011,12,8,3,4,0,1,1,10.66,11.365,60,19.9995,1
342,2011,12,8,4,4,0,1,2,9.84,9.85,60,31.0009,2
342,2011,12,8,5,4,0,1,1,9.02,10.605,64,15.0013,12
342,2011,12,8,6,4,0,1,1,9.02,10.605,55,19.0012,71
342,2011,12,8,7,4,0,1,1,9.02,10.605,60,15.0013,244
342,2011,12,8,8,4,0,1,1,9.02,10.605,55,19.0012,429
342,2011,12,8,9,4,0,1,1,9.84,10.605,52,26.0027,225
342,2011,12,8,10,4,0,1,1,10.66,11.365,52,22.0028,110
342,2011,12,8,11,4,0,1,1,11.48,13.635,52,16.9979,106
342,2011,12,8,12,4,0,1,1,11.48,12.88,52,22.0028,156
342,2011,12,8,13,4,0,1,1,12.3,13.635,49,23.9994,124
